url,breed_primary,age,sex,size,coat,fixed,house_trained,shots_current,name,contact_city,contact_state,contact_zip
https://www.petfinder.com/dog/goose-va-44087454/nj/bridgeton/pointerrescue-org-nj256/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,English Pointer,Young,Male,Large,Short,TRUE,TRUE,TRUE,Goose (VA),Bridgeton,NJ,8332
https://www.petfinder.com/dog/sweetie-pie-44065110/nj/toms-river/big-east-akita-rescue-nj691/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Akita,Young,Female,Large,Medium,TRUE,TRUE,TRUE,Sweetie Pie,Toms River,NJ,8753
https://www.petfinder.com/dog/hannah-44059552/nj/cherry-hill/paw-it-4ward-nj793/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,American Staffordshire Terrier,Young,Female,Large,Short,FALSE,TRUE,FALSE,Hannah,Cherry Hill,NJ,8003
https://www.petfinder.com/dog/maisie-44033545/nj/lambertville/animal-alliance-nj290/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pointer,Young,Female,Medium,Short,TRUE,FALSE,TRUE,Maisie,Lambertville,NJ,8530
https://www.petfinder.com/dog/matilda-44033409/nj/lambertville/animal-alliance-nj290/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Border Collie,Baby,Female,Medium,Short,TRUE,FALSE,TRUE,Matilda,Lambertville,NJ,8530
https://www.petfinder.com/dog/michael-44014818/nj/forked-river/popcorn-park-ahs-forked-river-nj03/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,American Staffordshire Terrier,Adult,Male,Large,Short,TRUE,TRUE,TRUE,Michael,Forked River,NJ,8731
https://www.petfinder.com/dog/ashton-43954482/nj/lambertville/animal-alliance-nj290/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,German Shepherd Dog,Baby,Male,Medium,Short,TRUE,FALSE,TRUE,Ashton,Lambertville,NJ,8530
https://www.petfinder.com/dog/angie-43954444/nj/lambertville/animal-alliance-nj290/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Labrador Retriever,Adult,Female,Medium,Short,TRUE,FALSE,TRUE,Angie,Lambertville,NJ,8530
https://www.petfinder.com/dog/copper-n-zoey-43893135/nj/mount-holly/diamond-dogs-rescue-nj819/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Bull Terrier,Adult,Male,Medium,Short,TRUE,FALSE,TRUE,Copper n Zoey,Mount Holly,NJ,8060
https://www.petfinder.com/dog/brody-43888454/nj/mullica-hill/rebound-hounds-ny1041/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,American Bulldog,Adult,Male,Large,Short,TRUE,TRUE,TRUE,Brody,Mullica Hill,NJ,8062
https://www.petfinder.com/dog/krystal-oh-43876669/nj/bridgeton/pointerrescue-org-nj256/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,English Pointer,Adult,Female,Large,Short,FALSE,FALSE,FALSE,Krystal (OH),Bridgeton,NJ,8332
https://www.petfinder.com/dog/hank-mi-43852704/nj/bridgeton/pointerrescue-org-nj256/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,English Pointer,Senior,Male,Large,Short,FALSE,FALSE,FALSE,Hank (MI),Bridgeton,NJ,8332
https://www.petfinder.com/dog/rex-and-tank-43815302/nj/forked-river/popcorn-park-ahs-forked-river-nj03/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,American Staffordshire Terrier,Adult,Male,Medium,Short,TRUE,TRUE,TRUE,Rex and Tank,Forked River,NJ,8731
https://www.petfinder.com/dog/ceaser-cedar-43798095/nj/mount-royal/south-jersey-rescue-nj468/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Mastiff,Adult,Male,Large,Short,TRUE,TRUE,TRUE,Ceaser (Cedar),Mount Royal,NJ,8061
https://www.petfinder.com/dog/ramsey-43777609/nj/lambertville/animal-alliance-nj290/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Husky,Young,Male,Medium,Short,TRUE,FALSE,TRUE,Ramsey,Lambertville,NJ,8530
https://www.petfinder.com/dog/paul-in-43759250/nj/bridgeton/pointerrescue-org-nj256/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,English Pointer,Adult,Male,Large,Short,TRUE,FALSE,TRUE,Paul (IN),Bridgeton,NJ,8332
https://www.petfinder.com/dog/elianna-43730768/nj/lambertville/animal-alliance-nj290/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Plott Hound,Young,Female,Medium,Short,TRUE,FALSE,TRUE,Elianna,Lambertville,NJ,8530
https://www.petfinder.com/dog/mason-43724990/nj/ocean-view/almost-home-animal-rescue-of-south-jersey-nj862/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Terrier,Baby,Male,Medium,Short,TRUE,FALSE,TRUE,Mason,Ocean View,NJ,8230
https://www.petfinder.com/dog/winona-43724951/nj/ocean-view/almost-home-animal-rescue-of-south-jersey-nj862/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Terrier,Baby,Female,Medium,Short,TRUE,TRUE,TRUE,Winona,Ocean View,NJ,8230
https://www.petfinder.com/dog/indigo-cute-face-nj-43724905/nj/blackwood/blind-dog-rescue-alliance-ct-ct407/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Beagle,Adult,Male,Medium,Short,TRUE,TRUE,TRUE,Indigo: cute face! (NJ),Blackwood,NJ,8012
https://www.petfinder.com/dog/mac-43420414/nj/hamilton/its-a-ruff-life-rescue-nj782/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,American Staffordshire Terrier,Adult,Male,Large,Short,TRUE,TRUE,TRUE,Mac,Hamilton,NJ,8690
https://www.petfinder.com/dog/cheese-43583916/nj/hamilton/pet-rescue-of-mercer-nj83/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Shepherd,Adult,Female,Medium,Short,TRUE,TRUE,TRUE,CHEESE,Hamilton,NJ,8619
https://www.petfinder.com/dog/sapphire-43380072/nj/toms-river/big-east-akita-rescue-nj691/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Akita,Adult,Female,Large,Medium,TRUE,TRUE,TRUE,Sapphire,Toms River,NJ,8753
https://www.petfinder.com/dog/gabe-43379893/nj/toms-river/big-east-akita-rescue-nj691/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Akita,Adult,Male,Large,Medium,FALSE,FALSE,FALSE,Gabe,Toms River,NJ,8753
https://www.petfinder.com/dog/flo-43359101/nj/cinnaminson/tiny-paws-rescue-inc-nj835/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Chihuahua,Young,Female,Small,Short,TRUE,TRUE,TRUE,Flo,Cinnaminson,NJ,8077
https://www.petfinder.com/dog/thorne-43332821/nj/lambertville/animal-alliance-nj290/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Mountain Cur,Young,Male,Large,Short,TRUE,TRUE,TRUE,Thorne,Lambertville,NJ,8530
https://www.petfinder.com/dog/elvis-43332806/nj/lambertville/animal-alliance-nj290/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Husky,Young,Male,Large,Medium,TRUE,TRUE,TRUE,Elvis,Lambertville,NJ,8530
https://www.petfinder.com/dog/apollo-43331679/nj/pennsauken/almost-home-animal-shelter-nj445/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Young,Male,Medium,Short,FALSE,TRUE,TRUE,Apollo,Pennsauken,NJ,8109
https://www.petfinder.com/dog/yates-43160065/nj/williamstown/greyhound-angels-adoption-of-new-jersey-nj467/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Greyhound,Adult,Male,Large,Short,TRUE,FALSE,TRUE,Yates,Williamstown,NJ,8094
https://www.petfinder.com/dog/lulu-43147606/nj/moorestown/angels-helping-animals-nj858/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Hound,Adult,Female,Medium,Short,TRUE,TRUE,TRUE,Lulu,Moorestown,NJ,8057
https://www.petfinder.com/dog/flower-43085445/nj/hamilton/pet-rescue-of-mercer-nj83/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Young,Female,Medium,Short,TRUE,FALSE,TRUE,FLOWER,Hamilton,NJ,8619
https://www.petfinder.com/dog/alaska-43024790/nj/hamilton/pet-rescue-of-mercer-nj83/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Adult,Female,Medium,Short,TRUE,TRUE,TRUE,ALASKA,Hamilton,NJ,8619
https://www.petfinder.com/dog/jaxon-42879951/nj/pennsauken/almost-home-animal-shelter-nj445/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Young,Male,Large,Short,TRUE,FALSE,TRUE,Jaxon,Pennsauken,NJ,8109
https://www.petfinder.com/dog/roxie-42878532/nj/voorhees/sarama-animal-rescue-nj855/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,American Staffordshire Terrier,Adult,Female,Large,Short,TRUE,TRUE,TRUE,Roxie,Voorhees,NJ,8043
https://www.petfinder.com/dog/pepsi-42878493/nj/voorhees/sarama-animal-rescue-nj855/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Labrador Retriever,Adult,Female,Large,Short,TRUE,TRUE,TRUE,Pepsi,Voorhees,NJ,8043
https://www.petfinder.com/dog/nathan-42878475/nj/voorhees/sarama-animal-rescue-nj855/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,American Staffordshire Terrier,Adult,Male,Medium,Short,TRUE,TRUE,TRUE,Nathan,Voorhees,NJ,8043
https://www.petfinder.com/dog/river-42842038/nj/franklinville/rescue-dogs-rock-animal-rescue-nj815/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Hound,Young,Male,Medium,Short,TRUE,TRUE,TRUE,River,Franklinville,NJ,8322
https://www.petfinder.com/dog/zooey-mi-42748544/nj/bridgeton/pointerrescue-org-nj256/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,English Pointer,Adult,Female,Large,Short,FALSE,FALSE,FALSE,Zooey (MI),Bridgeton,NJ,8332
https://www.petfinder.com/dog/jojo-42717334/nj/cinnaminson/tiny-paws-rescue-inc-nj835/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Chihuahua,Young,Male,Small,Short,TRUE,TRUE,TRUE,Jojo,Cinnaminson,NJ,8077
https://www.petfinder.com/dog/roxie-42614375/nj/toms-river/big-east-akita-rescue-nj691/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Akita,Adult,Female,Large,Medium,TRUE,TRUE,TRUE,Roxie,Toms River,NJ,8753
https://www.petfinder.com/dog/mildred-42569873/nj/lambertville/animal-alliance-nj290/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Boxer,Young,Female,Medium,Short,TRUE,TRUE,TRUE,Mildred,Lambertville,NJ,8530
https://www.petfinder.com/dog/kolten-42507531/nj/toms-river/big-east-akita-rescue-nj691/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Akita,Adult,Male,Extra Large,Medium,TRUE,TRUE,TRUE,Kolten,Toms River,NJ,8753
https://www.petfinder.com/dog/umma-42491807/nj/ocean-view/almost-home-animal-rescue-of-south-jersey-nj862/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Labrador Retriever,Young,Female,Medium,Short,TRUE,TRUE,TRUE,Umma,Ocean View,NJ,8230
https://www.petfinder.com/dog/della-42459389/nj/lambertville/animal-alliance-nj290/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Adult,Female,Medium,Short,TRUE,TRUE,TRUE,Della,Lambertville,NJ,8530
https://www.petfinder.com/dog/mike-and-molly-42352022/nj/merchantville/sherrys-place-rescue-nj818/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Chihuahua,Senior,Male,Small,Short,TRUE,TRUE,TRUE,Mike & Molly,Merchantville,NJ,8109
https://www.petfinder.com/dog/luc-42351796/nj/merchantville/sherrys-place-rescue-nj818/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Bichon Frise,Senior,Male,Small,Medium,TRUE,FALSE,TRUE,Luc,Merchantville,NJ,8109
https://www.petfinder.com/dog/caden-42327613/nj/cherry-hill/paw-it-4ward-nj793/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,American Bulldog,Adult,Male,Large,Medium,TRUE,TRUE,TRUE,Caden,Cherry Hill,NJ,8003
https://www.petfinder.com/dog/cena-42215099/nj/cape-may-court-house/the-animal-welfare-society-of-cape-may-county-nj504/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Adult,Male,Medium,Short,TRUE,TRUE,TRUE,Cena,Cape May Court House,NJ,8210
https://www.petfinder.com/dog/jack-pa-42136515/nj/bridgeton/pointerrescue-org-nj256/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,English Pointer,Adult,Male,Large,Short,FALSE,FALSE,FALSE,Jack (PA),Bridgeton,NJ,8332
https://www.petfinder.com/dog/patty-fl-42106844/nj/bridgeton/pointerrescue-org-nj256/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,English Pointer,Adult,Female,Medium,Short,TRUE,TRUE,FALSE,Patty (FL),Bridgeton,NJ,8332
https://www.petfinder.com/dog/cass-42002132/nj/hamilton/its-a-ruff-life-rescue-nj782/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Adult,Female,Medium,Short,TRUE,TRUE,TRUE,CASS,Hamilton,NJ,8690
https://www.petfinder.com/dog/jed-ny-41871969/nj/bridgeton/pointerrescue-org-nj256/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,English Pointer,Adult,Male,Large,Short,TRUE,FALSE,TRUE,Jed (NY),Bridgeton,NJ,8332
https://www.petfinder.com/dog/edam-edie-41408886/nj/toms-river/puppy-love-pet-rescue-nj302/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,American Bulldog,Baby,Female,Medium,Short,TRUE,TRUE,TRUE,Edam (Edie),Toms River,NJ,8755
https://www.petfinder.com/dog/stella-and-zoey-41286998/nj/hamilton/pet-rescue-of-mercer-nj83/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Rottweiler,Adult,Female,Medium,Short,TRUE,TRUE,TRUE,STELLA AND ZOEY,Hamilton,NJ,8619
https://www.petfinder.com/dog/sponsor-me-sam-ri-41258117/nj/bridgeton/pointerrescue-org-nj256/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,English Pointer,Adult,Male,Medium,Short,TRUE,FALSE,TRUE,Sponsor Me Sam (RI),Bridgeton,NJ,8332
https://www.petfinder.com/dog/neo-40909932/nj/ocean-view/almost-home-animal-rescue-of-south-jersey-nj862/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Labrador Retriever,Young,Male,Medium,Short,TRUE,FALSE,TRUE,Neo,Ocean View,NJ,8230
https://www.petfinder.com/dog/molly-40764842/nj/lambertville/animal-alliance-nj290/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Terrier,Young,Female,Medium,Short,TRUE,TRUE,TRUE,Molly,Lambertville,NJ,8530
https://www.petfinder.com/dog/mellow-39726395/nj/toms-river/big-east-akita-rescue-nj691/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Akita,Adult,Male,Extra Large,Medium,TRUE,TRUE,TRUE,Mellow,Toms River,NJ,8753
https://www.petfinder.com/dog/maizy-39400444/nj/estell-manor/kizzys-place-nj841/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Mixed Breed,Adult,Female,Medium,Short,TRUE,TRUE,TRUE,Maizy,Estell Manor,NJ,8319
https://www.petfinder.com/dog/tessa-39340647/nj/pennington/animal-allies-nj48/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Labrador Retriever,Young,Female,Medium,Short,TRUE,TRUE,TRUE,Tessa,Pennington,NJ,8534
https://www.petfinder.com/dog/beautiful-black-labs-38371818/nj/mount-laurel/animal-sanctuary-society-inc-nj312/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Black Labrador Retriever,Young,Female,Medium,Short,TRUE,TRUE,TRUE,Beautiful Black Labs,Mount Laurel,NJ,8054
https://www.petfinder.com/dog/chocolate-labs-38371817/nj/mount-laurel/animal-sanctuary-society-inc-nj312/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Labrador Retriever,Young,Male,Large,Short,TRUE,TRUE,TRUE,Chocolate labs,Mount Laurel,NJ,8054
https://www.petfinder.com/dog/missy-38371815/nj/mount-laurel/animal-sanctuary-society-inc-nj312/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Yellow Labrador Retriever,Young,Female,Medium,Short,TRUE,TRUE,TRUE,Missy,Mount Laurel,NJ,8054
https://www.petfinder.com/dog/athena-38371814/nj/mount-laurel/animal-sanctuary-society-inc-nj312/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Labrador Retriever,Young,Female,Medium,Short,TRUE,TRUE,TRUE,Athena,Mount Laurel,NJ,8054
https://www.petfinder.com/dog/drake-38371812/nj/mount-laurel/animal-sanctuary-society-inc-nj312/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Labrador Retriever,Young,Male,Medium,Short,TRUE,TRUE,TRUE,Drake,Mount Laurel,NJ,8054
https://www.petfinder.com/dog/liz-38371810/nj/mount-laurel/animal-sanctuary-society-inc-nj312/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Yellow Labrador Retriever,Young,Female,Medium,Short,TRUE,TRUE,TRUE,LIZ,Mount Laurel,NJ,8054
https://www.petfinder.com/dog/jill-38104886/nj/mount-laurel/animal-sanctuary-society-inc-nj312/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Jack Russell Terrier,Young,Female,Small,Short,TRUE,TRUE,TRUE,Jill,Mount Laurel,NJ,8054
https://www.petfinder.com/dog/andy-38104883/nj/mount-laurel/animal-sanctuary-society-inc-nj312/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Australian Shepherd,Young,Male,Medium,Long,TRUE,TRUE,TRUE,Andy,Mount Laurel,NJ,8054
https://www.petfinder.com/dog/bella-38104881/nj/mount-laurel/animal-sanctuary-society-inc-nj312/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Labrador Retriever,Young,Female,Medium,Short,TRUE,TRUE,TRUE,Bella,Mount Laurel,NJ,8054
https://www.petfinder.com/dog/labs-labs-lab-mixes-37781187/nj/mount-laurel/animal-sanctuary-society-inc-nj312/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Labrador Retriever,Young,Female,Medium,Short,TRUE,TRUE,TRUE,"Labs, Labs, Lab mixes",Mount Laurel,NJ,8054
https://www.petfinder.com/dog/champion-37053775/nj/voorhees/lilos-promise-animal-rescue-nj533/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,American Staffordshire Terrier,Young,Male,Medium,Short,TRUE,TRUE,TRUE,Champion,Voorhees,NJ,8043
https://www.petfinder.com/dog/marley-36597399/nj/pennington/animal-allies-nj48/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Rottweiler,Young,Male,Large,Medium,TRUE,TRUE,TRUE,Marley,Pennington,NJ,8534
https://www.petfinder.com/dog/bonnie-36019876/nj/lambertville/animal-alliance-nj290/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Chihuahua,Adult,Female,Small,Medium,TRUE,TRUE,TRUE,Bonnie,Lambertville,NJ,8530
https://www.petfinder.com/dog/baxter-36019868/nj/lambertville/animal-alliance-nj290/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Hound,Adult,Male,Medium,Short,TRUE,TRUE,TRUE,Baxter,Lambertville,NJ,8530
https://www.petfinder.com/dog/snoopy-35652585/nj/cape-may-court-house/the-animal-welfare-society-of-cape-may-county-nj504/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Shiba Inu,Adult,Male,Medium,Short,TRUE,TRUE,TRUE,Snoopy,Cape May Court House,NJ,8210
https://www.petfinder.com/dog/raven-35184838/nj/franklinville/j-and-co-rescue-nj824/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Senior,Female,Large,Short,FALSE,FALSE,FALSE,Raven,Franklinville,NJ,8322
https://www.petfinder.com/dog/brooklyn-35083548/nj/toms-river/big-east-akita-rescue-nj691/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Akita,Adult,Female,Large,Medium,TRUE,TRUE,TRUE,Brooklyn,Toms River,NJ,8753
https://www.petfinder.com/dog/everett-34488827/nj/toms-river/big-east-akita-rescue-nj691/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Akita,Adult,Male,Large,Medium,TRUE,TRUE,TRUE,Everett,Toms River,NJ,8753
https://www.petfinder.com/dog/sam-34488665/nj/toms-river/big-east-akita-rescue-nj691/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Akita,Adult,Male,Large,Medium,TRUE,TRUE,TRUE,Sam,Toms River,NJ,8753
https://www.petfinder.com/dog/faith-anne-34418563/nj/lambertville/animal-alliance-nj290/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Rat Terrier,Young,Female,Small,Short,TRUE,FALSE,TRUE,Faith Anne,Lambertville,NJ,8530
https://www.petfinder.com/dog/joya-34418553/nj/lambertville/animal-alliance-nj290/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Rat Terrier,Young,Female,Small,Short,TRUE,FALSE,TRUE,Joya,Lambertville,NJ,8530
https://www.petfinder.com/dog/tender-34054617/nj/mount-laurel/animal-sanctuary-society-inc-nj312/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Basset Hound,Young,Female,Medium,Short,TRUE,TRUE,TRUE,Tender,Mount Laurel,NJ,8054
https://www.petfinder.com/dog/peewee-33701915/nj/gloucester/pound-hounds-res-q-ny1248/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Adult,Male,Medium,Short,TRUE,TRUE,TRUE,PeeWee,Gloucester,NJ,8030
https://www.petfinder.com/dog/pearl-33292650/nj/lambertville/animal-alliance-nj290/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Shih Tzu,Senior,Female,Small,Long,TRUE,TRUE,TRUE,Pearl,Lambertville,NJ,8530
https://www.petfinder.com/dog/jaycee-32407459/nj/bridgeton/pointerrescue-org-nj256/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,English Pointer,Adult,Female,Large,Short,TRUE,TRUE,TRUE,Jaycee,Bridgeton,NJ,8332
https://www.petfinder.com/dog/farrah-31802128/nj/lambertville/animal-alliance-nj290/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Rat Terrier,Young,Female,Small,Short,TRUE,TRUE,TRUE,Farrah,Lambertville,NJ,8530
https://www.petfinder.com/dog/fitz-31802079/nj/lambertville/animal-alliance-nj290/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Rat Terrier,Young,Male,Small,Short,TRUE,TRUE,TRUE,Fitz,Lambertville,NJ,8530
https://www.petfinder.com/dog/lucky-31483759/nj/lambertville/animal-alliance-nj290/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Chihuahua,Adult,Male,Small,Short,TRUE,FALSE,TRUE,Lucky,Lambertville,NJ,8530
https://www.petfinder.com/dog/timmie-30491049/nj/lambertville/animal-alliance-nj290/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Chihuahua,Young,Male,Small,Short,TRUE,FALSE,TRUE,Timmie,Lambertville,NJ,8530
https://www.petfinder.com/dog/martha-26623968/nj/lambertville/animal-alliance-nj290/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Chihuahua,Senior,Female,Small,Short,TRUE,FALSE,TRUE,Martha,Lambertville,NJ,8530
https://www.petfinder.com/dog/prince-25484897/nj/voorhees/lilos-promise-animal-rescue-nj533/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,American Staffordshire Terrier,Senior,Male,Medium,Short,TRUE,TRUE,TRUE,Prince,Voorhees,NJ,8043
https://www.petfinder.com/dog/peach-46037906/nj/morristown/friends-of-sochi-dogs-nj859/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dachshund,Young,Female,Small,Short,TRUE,TRUE,TRUE,Peach,Morristown,NJ,7960
https://www.petfinder.com/dog/sugar-46037376/nj/phillipsburg/furrytail-endings-canine-rescue-nj785/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Baby,Female,Medium,Short,FALSE,FALSE,TRUE,Sugar,Phillipsburg,NJ,8865
https://www.petfinder.com/dog/mila-46037300/nj/middlesex/new-jersey-boxer-rescue-inc-nj362/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Boxer,Adult,Female,Medium,Short,TRUE,TRUE,TRUE,Mila,Middlesex,NJ,8846
https://www.petfinder.com/dog/mylo-46036749/nj/oak-ridge/second-chance-pet-adoption-league-nj113/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Miniature Schnauzer,Senior,Male,Small,Long,TRUE,TRUE,TRUE,Mylo,Oak Ridge,NJ,7438
https://www.petfinder.com/dog/tiffany-46036734/nj/oak-ridge/second-chance-pet-adoption-league-nj113/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Cocker Spaniel,Senior,Female,Small,Long,TRUE,FALSE,TRUE,Tiffany,Oak Ridge,NJ,7438
https://www.petfinder.com/dog/twix-hospice-home-needed-46036722/nj/oak-ridge/second-chance-pet-adoption-league-nj113/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Yorkshire Terrier,Senior,Male,Small,Long,FALSE,FALSE,TRUE,Twix-HOSPICE HOME NEEDED,Oak Ridge,NJ,7438
https://www.petfinder.com/dog/mika-46036370/nj/oak-ridge/second-chance-pet-adoption-league-nj113/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Schnauzer,Senior,Female,Small,Long,TRUE,TRUE,TRUE,Mika,Oak Ridge,NJ,7438
https://www.petfinder.com/dog/pretzel-46033650/nj/parsippany/wise-animal-rescue-nj854/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Staffordshire Bull Terrier,Young,Male,Medium,Short,TRUE,TRUE,TRUE,Pretzel,Parsippany,NJ,7054
https://www.petfinder.com/dog/sunshine-46030488/nj/phillipsburg/furrytail-endings-canine-rescue-nj785/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Australian Shepherd,Adult,Female,Medium,Long,TRUE,TRUE,TRUE,Sunshine,Phillipsburg,NJ,8865
https://www.petfinder.com/dog/connor-46033459/nj/east-hanover/mt-pleasant-animal-shelter-nj53/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Adult,Male,Large,Short,TRUE,FALSE,TRUE,Connor,East Hanover,NJ,7936
